"country_code","gender","date","actual","pred"
"AR","female",2017-09-04,1.1047619047619,0.717544132606169
"AR","female",2017-09-11,0.857142857142857,0.903505308398774
"AR","female",2017-09-18,1.28571428571429,0.93321926419403
"AR","female",2017-09-25,1.1047619047619,0.979833945481695
"AR","female",2017-10-02,0.695238095238095,1.07153143292925
"AR","female",2017-10-09,0.735849056603774,1.17773626065446
"AR","female",2017-10-16,0.953271028037383,0.615357514279194
"AR","female",2017-10-23,1.47663551401869,0.781802541252665
"AR","female",2017-10-30,1.26851851851852,1.0586386214592
"AR","female",2017-11-06,1.36697247706422,1.28755144937181
"AR","female",2017-11-13,0.827272727272727,1.19480705112262
"AR","female",2017-11-20,0.745454545454545,1.23555084780722
"AR","female",2017-11-27,0.8,0.848663508445377
"AR","female",2017-12-04,0.427272727272727,1.07938931931404
"AR","female",2017-12-11,0.621621621621622,0.614756596433812
"AR","female",2017-12-18,0.540540540540541,0.943694102909597
"AR","female",2017-12-25,0.621621621621622,0.625963475006992
"AR","female",2018-01-01,0.848214285714286,0.0928361368197738
"AR","female",2018-01-08,0.625,0.705054184969164
"AR","female",2018-01-15,0.707964601769911,0.753617185743504
"AR","female",2018-01-22,0.964601769911504,1.14105795621048
"AR","female",2018-01-29,1.29565217391304,0.900162618607617
"AR","female",2018-02-05,1.22608695652174,0.951057336581756
"AR","female",2018-02-12,0.68695652173913,1.27714751901451
"AR","female",2018-02-19,0.982608695652174,0.841364537566301
"AR","female",2018-02-26,1,0.72080627429971
"AR","female",2018-03-05,1.41025641025641,0.992998911335301
"AR","female",2018-03-12,1,1.38051533779248
"AR","female",2018-03-19,1.58474576271186,1.07095229196406
"AR","female",2018-03-26,0.830508474576271,1.74076434765633
"AR","female",2018-04-02,1.65254237288136,1.4443739805702
"AR","female",2018-04-09,1.38135593220339,1.09973123579324
"AR","female",2018-04-16,1.54237288135593,1.40195125927422
"AR","female",2018-04-23,1.57983193277311,1.688561351651
"AR","female",2018-04-30,1.42622950819672,1.58489161051763
"AR","female",2018-05-07,1.40650406504065,1.43249668909227
"AR","female",2018-05-14,2.03252032520325,1.67239102555493
"AR","female",2018-05-21,1.8130081300813,1.32131437147255
"AR","female",2018-05-28,2.02439024390244,1.39122456266237
"AR","female",2018-06-04,1.71544715447154,1.63406647033791
"AR","female",2018-06-11,1.20325203252033,1.39641190822234
"AR","female",2018-06-18,1.184,1.29686532048492
"AR","female",2018-06-25,1.112,1.35790046112381
"AR","female",2018-07-02,1.288,1.34102242110532
"AR","female",2018-07-09,1.43650793650794,1.7169527373576
"AR","female",2018-07-16,1.24409448818898,1.09735866372271
"AR","female",2018-07-23,1.5234375,1.19203074067459
"AR","female",2018-07-30,1.359375,1.49640314937173
"AR","female",2018-08-06,1.21875,1.42248173059417
"AR","female",2018-08-13,1.125,1.11506624782569
"AR","female",2018-08-20,1.37209302325581,1.21545742163164
"AR","female",2018-08-27,1.03100775193798,1.19167920104423
"AR","female",2018-09-03,1.08396946564885,1.00838684742826
"AR","female",2018-09-10,1.0763358778626,1.11331034752385
"AR","female",2018-09-17,1.0530303030303,1.14546555616979
"AR","female",2018-09-24,0.977443609022556,1.07638046851173
"AR","female",2018-10-01,0.774436090225564,1.10986409800928
"AR","female",2018-10-08,1.03759398496241,1.22669555533797
"AR","female",2018-10-15,0.75187969924812,0.730051242141876
"AR","female",2018-10-22,1.3609022556391,0.814301439712483
"AR","female",2018-10-29,1.32835820895522,1.05259119643101
